smartphoneName,smartphonePrice,smartphoneLink,smartphoneImg,smartphoneBrand,smartphonePage
Tecno SPARK GO 2023 4GO / 64GO,419.00 TND,/tecno-spark-go-2023-4go-64go-743532.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/5347/1.jpg?9946,Tecno,9
"XIAOMI Redmi Note 12 - 6.6"" - 6Go - 128GB - Green - 1 an Garantie",849.00 TND,/xiaomi-redmi-note-12-6.6-6go-128gb-green-1-an-garantie-741628.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/6147/1.jpg?6086,XIAOMI,9
"Realme C30s - 6.5""-3GB- 64GB- Noir- Garantie 1 An",399.00 TND,/realme-c30s-6.5-3gb-64gb-noir-garantie-1-an-742467.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/4247/1.jpg?7366,Realme,9
I-PLUS P5 - 4G/DS - 4GB + 128GB - Bleu,449.00 TND,/i-plus-p5-4gds-4gb-128gb-bleu-738840.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/8837/1.jpg?7451,I-PLUS,9
"Itel A58 PRO 4G (32Gb / 2Gb), 6.6"" HD+, 4000mAh-cyan Garantie 1 an",359.00 TND,/itel-a58-pro-4g-32gb-2gb-6.6-hd-4000mah-cyan-garantie-1-an-741634.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/6147/1.jpg?6146,Itel,9
"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah + Buds 3Lite - Noir-Gris  - Garantie 1 An",599.99 TND,/oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-buds-3lite-noir-gris-garantie-1-an-711786.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/7117/1.jpg?4254,Oukitel,9
"XIAOMI Redmi A1+ - 6,52 ″ - 2Go - 32Go - Light green - Garantie 1 An + Support lazy 360 °",355.00 TND,/xiaomi-redmi-a1-652-2go-32go-light-green-garantie-1-an-support-lazy-360-703747.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/7307/1.jpg?7286,XIAOMI,9
"Realme C30s - 6.5""-3GB- 64GB- Blue- Garantie 1 An",399.00 TND,/realme-c30s-6.5-3gb-64gb-blue-garantie-1-an-742468.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/4247/1.jpg?7426,Realme,9
Oppo A77 - 4Gb Ram + 128gb - 33W charge - 50Mp - Blue- Garantie 1An,777.00 TND,/oppo-a77-4gb-ram-128gb-33w-charge-50mp-blue-garantie-1an-744936.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/9447/1.jpg?8247,Oppo,9
"Samsung Galaxy A04E -6.5"" 3GB - 32GB - Bleu- 1AN GARANTIE",569.00 TND,/samsung-galaxy-a04e-6.5-3gb-32gb-bleu-1an-garantie-708593.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/5807/1.jpg?1887,Samsung,9
"Samsung A34 - 6.6 "" -  8Go - 128GB - Awesome Silver - 1 an Garantie","1,599.00 TND",/samsung-a34-6.6-8go-128gb-awesome-silver-1-an-garantie-741630.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/6147/1.jpg?6086,Samsung,10
"Samsung A14 - 6.6"" - 4 Go - 64 GB - Silver - 1an garantie",799.00 TND,/samsung-a14-6.6-4-go-64-gb-silver-1an-garantie-727816.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/8727/1.jpg?6389,Samsung,10
"Samsung A53 5G - 6.5"" - 8Go -128Go - Black  - Garantie 1 an","2,099.00 TND",/a53-5g-6.5-8go-128go-black-garantie-1-an-samsung-mpg31864.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/2865/1.jpg?7573,Samsung,10
"Iku A23 - 6.1""- 4G - 2 Go - 32 Go - Gris - Garantie 1 an",339.00 TND,/iku-a23-6.1-4g-2-go-32-go-gris-garantie-1-an-650981.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/9056/1.jpg?8168,Iku,10
"XIAOMI Redmi Note 12s - 6,43"" 90hz- 8 Go -256 Go -Ice Blue- Garantie 1 an","1,019.00 TND",/xiaomi-redmi-note-12s-643-90hz-8-go-256-go-ice-blue-garantie-1-an-743259.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/2347/1.jpg?3550,XIAOMI,10
"Samsung Galaxy A04e 6.5"" HD + 7Gb Ram(3+4) + 64gb - Black- Garantie 1 an",499.00 TND,/samsung-galaxy-a04e-6.5-hd-7gb-ram34-64gb-black-garantie-1-an-728862.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/8827/1.jpg?7988,Samsung,10
Benco V80 - 4Go - 64Go - Cyan Bleu  - Garantie 1an,459.00 TND,/v80-4go-64go-cyan-bleu-garantie-1an-benco-mpg28045.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/1055/1.jpg?0008,Benco,10
Tecno Spark 8 4-64Gb - Turquoise Cyan- Garantie 1 an + Support lazy 360 °,479.00 TND,/tecno-spark-8-4-64gb-turquoise-cyan-garantie-1-an-support-lazy-360-708418.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/4807/1.jpg?8966,Tecno,10
"Infinix Smartphone SMART 6 PLUS - 2G -64G  - 6,82"" -  MIRACLE BLACK - X6823 - Garantie 1an",459.00 TND,/infinix-smartphone-smart-6-plus-2g-64g-682-miracle-black-x6823-garantie-1an-696469.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/4696/1.jpg?4712,Infinix,10
"Infinix SMART 6 PLUS - 2G -64G - 6,82"" - MIRACLE BLACK - X6823 - Garantie 1an",399.99 TND,/infinix-smart-6-plus-2g-64g-682-miracle-black-x6823-garantie-1an-697034.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/0796/1.jpg?1046,Infinix,10
Huawei Smartphone  NOVA Y61 - 4Go - 64Go - EVE-LX9 - Mint Green - Garantie 1an,749.00 TND,/huawei-smartphone-nova-y61-4go-64go-eve-lx9-mint-green-garantie-1an-701649.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/6107/1.jpg?4206,Huawei,10
Realme Smartphone C55 8/256GO,889.00 TND,/realme-smartphone-c55-8256go-744859.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/8447/1.jpg?7866,Realme,10
"Vivo Y35 - 6.58"" - 8 Go - 128 GB - Gold - Garantie 1 an",945.00 TND,/vivo-y35-6.58-8-go-128-gb-gold-garantie-1-an-732390.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/3237/1.jpg?8307,Vivo,10
"Infinix Hot 20 - 6.82"" - 4GB - 128GB - Sonic Black - 1an Garantie",629.00 TND,/infinix-hot-20-6.82-4gb-128gb-sonic-black-1an-garantie-709939.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/9907/1.jpg?3625,Infinix,10
Huawei NOVA Y61 - 4Go - 64Go - Noir - Garantie - Big Battery - Super Charge + Carte Mémoire 64GB,719.00 TND,/huawei-nova-y61-4go-64go-noir-garantie-big-battery-super-charge-carte-memoire-64gb-709255.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/2907/1.jpg?8766,Huawei,10
Samsung A04E - 4G/DS - 3GB + 32GB - 13MP - Light blue,479.00 TND,/samsung-a04e-4gds-3gb-32gb-13mp-light-blue-738971.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/9837/1.jpg?0110,Samsung,10
Huawei NOVA Y61 -4Go 64Go - Noir  1 an garantie,699.00 TND,/huawei-nova-y61-4go-64go-noir-1-an-garantie-699739.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/7996/1.jpg?7148,Huawei,10
Huawei Montre connectée - Watch GT 3 Elegant - 42mm - Gold - Garantie 1an + kit Head phone Lite Gratuit,"1,199.00 TND",/huawei-montre-connectee-watch-gt-3-elegant-42mm-gold-garantie-1an-kit-head-phone-lite-gratuit-547809.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/8745/1.jpg?1066,Huawei,10
XIAOMI Redmi 12C 4 - 128GO,659.00 TND,/xiaomi-redmi-12c-4-128go-743217.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/2347/1.jpg?2527,XIAOMI,10
XIAOMI Redmi 12C 4 - 128GO,659.00 TND,/xiaomi-redmi-12c-4-128go-744179.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/1447/1.jpg?9866,XIAOMI,10
XIAOMI Smartphone Redmi 12C 4GO 128GO - Vert,579.00 TND,/xiaomi-smartphone-redmi-12c-4go-128go-vert-741623.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/6147/1.jpg?5787,XIAOMI,10
Huawei NOVA Y61 -4Go 64Go - Vert  1 an garantie,699.00 TND,/huawei-nova-y61-4go-64go-vert-1-an-garantie-710290.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/2017/1.jpg?7834,Huawei,10
"Infinix Smartphone SMART 6 PLUS - 2G -64G  - 6,82"" - TRANQUIL SEA BLUE - X6823 - Garantie 1an",459.00 TND,/infinix-smartphone-smart-6-plus-2g-64g-682-tranquil-sea-blue-x6823-garantie-1an-696466.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/4696/1.jpg?4714,Infinix,10
"XIAOMI Note 11 Pro - 6,67""- 8 Go - 128 Go - Bleu - Garantie 1 an","1,399.00 TND",/xiaomi-note-11-pro-667-8-go-128-go-bleu-garantie-1-an-562720.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/7265/1.jpg?2929,XIAOMI,10
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go-Cadeau KIT+GLASS+Oppo Enco Air2- NOIR - Garantie 1 an,669.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kitglassoppo-enco-air2-noir-garantie-1-an-709727.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/7907/1.jpg?6982,Oukitel,10
Infinix X665E HOT 20I - 4G/DS - 4GB + 128 GB - Luna Blue,499.00 TND,/infinix-x665e-hot-20i-4gds-4gb-128-gb-luna-blue-740205.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/2047/1.jpg?7626,Infinix,10
Tecno SPARK GO 2023 4GO / 64GO,419.00 TND,/tecno-spark-go-2023-4go-64go-743533.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/5347/1.jpg?9946,Tecno,10
"Vivo Y21 - 6.55"" - 4 Go - 128 Go - Diamond Bleu - Garantie 1 an",679.00 TND,/vivo-y21-6.55-4-go-128-go-diamond-bleu-garantie-1-an-701523.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/5107/1.jpg?2566,Vivo,10
"Oppo A17 - 6.56"" - 4 Go - 64 Go - Noir- Garantie 1 an",589.00 TND,/oppo-a17-6.56-4-go-64-go-noir-garantie-1-an-680284.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/2086/1.jpg?9708,Oppo,10
Samsung Galaxy A04 3- 32 Go - Noir- Garantie 1 an,469.00 TND,/samsung-galaxy-a04-3-32-go-noir-garantie-1-an-707636.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/6707/1.jpg?4220,Samsung,10
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go+ Buds 3Lite - NOIR+VERT - Garantie 1 an,599.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-buds-3lite-noirvert-garantie-1-an-683354.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/3386/1.jpg?5717,Oukitel,10
Evertek M20S mini - 1GB RAM + 16GB ROM - Vert - Garantie 1 an,239.00 TND,/evertek-m20s-mini-1gb-ram-16gb-rom-vert-garantie-1-an-727139.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/1727/1.jpg?4089,Evertek,10
"XIAOMI Redmi Note 12 - 6,67"" Amoled 120hz - 6 Go -128 Go - Vert- Garantie 1 an",809.00 TND,/xiaomi-redmi-note-12-667-amoled-120hz-6-go-128-go-vert-garantie-1-an-742995.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/9247/1.jpg?9866,XIAOMI,10
Infinix X665E HOT 20I - 4G/DS - 4GB + 128 GB - Wilderness Black,499.00 TND,/infinix-x665e-hot-20i-4gds-4gb-128-gb-wilderness-black-740204.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/2047/1.jpg?7626,Infinix,10
Realme Smartphone C30S 3/64GO,449.00 TND,/realme-smartphone-c30s-364go-744184.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/1447/1.jpg?9866,Realme,10
"Samsung Galaxy A54 -5G- 6.4"" - 8Go -128GB - blanc - 1an Garantie","1,799.00 TND",/samsung-galaxy-a54-5g-6.4-8go-128gb-blanc-1an-garantie-743295.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/2347/1.jpg?8106,Samsung,10
"Huawei Nova Y61 - 6.52"" - 4GB - 64GB - Sapphire Bleu - 1an garantie",749.00 TND,/huawei-nova-y61-6.52-4gb-64gb-sapphire-bleu-1an-garantie-708758.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/7807/1.jpg?6906,Huawei,10
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go- Cadeau KIT - NOIR+VERT - Garantie 1 an,549.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kit-noirvert-garantie-1-an-662372.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/3266/1.jpg?3159,Oukitel,10
"Samsung A14 - 6.6"" - 4 Go - 64 GB - Green - 1an garantie",799.00 TND,/samsung-a14-6.6-4-go-64-gb-green-1an-garantie-727818.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/8727/1.jpg?6389,Samsung,10
Huawei Band 6 - Forest Green - Garantie un an,249.00 TND,/band-6-forest-green-garantie-un-an-huawei-mpg22459.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/3134/1.jpg?8125,Huawei,10
Techno Spark 8 4-64Gb - Atlantic Blue - Garantie 1 an,483.90 TND,/techno-spark-8-4-64gb-atlantic-blue-garantie-1-an-696022.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/0696/1.jpg?0488,Techno,11
"Realme C55 -6.72""-8Go-256Go-Noir-Garantie 1An",819.00 TND,/realme-c55-6.72-8go-256go-noir-garantie-1an-742168.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/1247/1.jpg?0126,Realme,11
XIAOMI Redmi 12C 3 - 32GO,499.00 TND,/xiaomi-redmi-12c-3-32go-744178.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/1447/1.jpg?9866,XIAOMI,11
"Infinix Smart 6 - 6.6"" - 2 Go - 32 Go - Polar Black - Garantie 1 an",379.00 TND,/infinix-smart-6-6.6-2-go-32-go-polar-black-garantie-1-an-690846.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/8096/1.jpg?4355,Infinix,11
"Infinix Hot 20 - 6.82"" - 4GB - 128GB - Tembo Bleu - 1an Garantie",629.00 TND,/infinix-hot-20-6.82-4gb-128gb-tembo-bleu-1an-garantie-709940.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/9907/1.jpg?3625,Infinix,11
"Samsung A14 - 6.6"" - 4 Go - 128 GB - Green - 1an garantie",849.00 TND,/samsung-a14-6.6-4-go-128-gb-green-1an-garantie-727821.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/8727/1.jpg?6389,Samsung,11
"Vivo Y35 - 6.58"" - 8 Go - 128 GB - Noir - Garantie 1 an",945.00 TND,/vivo-y35-6.58-8-go-128-gb-noir-garantie-1-an-732389.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/3237/1.jpg?8247,Vivo,11
Oukitel WP20 Etanche+Robuste+6300mAh 4Go/32Go- Cadeau KIT+GLASS+Oppo Enco Air 2- NOIR+ORANGE - Garantie 1 an,669.99 TND,/oukitel-wp20-etancherobuste6300mah-4go32go-cadeau-kitglassoppo-enco-air-2-noirorange-garantie-1-an-709728.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/7907/1.jpg?2468,Oukitel,11
"Evertek EverPad P17- 7"" - 3G - Noir - Garantie 1 An - Double Sim",225.00 TND,/everpad-p17-7-3g-noir-garantie-1-an-double-sim-evertek-mpg26003.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/1125/1.jpg?6147,Evertek,11
"Evertek M20 - 5.99""- 1Go - 16Go - Cranberry Blue - Garantie 1 an",289.00 TND,/evertek-m20-5.99-1go-16go-cranberry-blue-garantie-1-an-727141.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/1727/1.jpg?4089,Evertek,11
"Oukitel WP20 -Etanche+Robuste-5.93""-4 Go-32 Go + Cadeau Kit+Glass+Oppo Enco Air2- Noir-Gris  - Garantie 1 An",669.99 TND,/oukitel-wp20-etancherobuste-5.93-4-go-32-go-cadeau-kitglassoppo-enco-air2-noir-gris-garantie-1-an-710880.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/8017/1.jpg?3347,Oukitel,11
"XIAOMI Redmi 9A - 6.53"" - 2 Go - 32 Go - Granite Grey - Garantie 1 an",469.00 TND,/xiaomi-redmi-9a-6.53-2-go-32-go-granite-grey-garantie-1-an-444030.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/0444/1.jpg?3367,XIAOMI,11
"Benco AE9010 - V80 4G/DS - 6.5"" - 4GB + 64 GB - CYAN BLUE",479.00 TND,/benco-ae9010-v80-4gds-6.5-4gb-64-gb-cyan-blue-739660.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/6937/1.jpg?9589,Benco,11
"Tecno Spark Go 2022 - 6.5""- 2Go - 32Go - Cyan - Garantie 1 An",395.00 TND,/tecno-spark-go-2022-6.5-2go-32go-cyan-garantie-1-an-567490.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/4765/1.jpg?4414,Tecno,11
"XIAOMI Redmi 10 2022 - 6.5"" - 6 Go - 128 Go - Gris - Garantie 1 an",779.00 TND,/xiaomi-redmi-10-2022-6.5-6-go-128-go-gris-garantie-1-an-701451.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/4107/1.jpg?5246,XIAOMI,11
"Samsung Galaxy A04e  - 6.5"" -  3GB -  64GB - Black -1An Garantie",549.00 TND,/samsung-galaxy-a04e-6.5-3gb-64gb-black-1an-garantie-711688.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/6117/1.jpg?3507,Samsung,11
"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah + Buds 3Lite - Noir-Gris  - Garantie 1 An",599.99 TND,/oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-buds-3lite-noir-gris-garantie-1-an-682327.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/3286/1.jpg?7705,Oukitel,11
Vivo Y22 4go 64go Bleu,699.00 TND,/vivo-y22-4go-64go-bleu-721864.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/8127/1.jpg?0807,Vivo,11
"Samsung Galaxy A04 6,5"" 3- 32 Go - COPPER +Oppo Enco Air 2- Garantie 1 an",689.90 TND,/samsung-galaxy-a04-65-3-32-go-copper-oppo-enco-air-2-garantie-1-an-725028.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/0527/1.jpg?8149,Samsung,11
"Samsung Galaxy A04 6,5"" 4- 64 Go - NOIR - Garantie 1 an",599.99 TND,/samsung-galaxy-a04-65-4-64-go-noir-garantie-1-an-697027.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/0796/1.jpg?1046,Samsung,11
"XIAOMI Redmi 9A - 6.53"" - 2 Go - 32 Go - Granite Gray - Garantie 1 an",458.00 TND,/xiaomi-redmi-9a-6.53-2-go-32-go-granite-gray-garantie-1-an-660788.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/7066/1.jpg?0347,XIAOMI,11
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go- Cadeau KIT+GLASS- NOIR+VERT - Garantie 1 an,549.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kitglass-noirvert-garantie-1-an-672544.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/5276/1.jpg?7567,Oukitel,11
"XIAOMI Redmi Note 12 Pro + 5G - 6.67""- 8G- 256GB - Polar White - Garantie 1 an","1,799.00 TND",/xiaomi-redmi-note-12-pro-5g-6.67-8g-256gb-polar-white-garantie-1-an-745509.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/5547/1.jpg?0427,XIAOMI,11
"Iku A35 - 6.52"" - 2 Go - 32 Go - Bleu - Garantie 1 an",379.00 TND,/iku-a35-6.52-2-go-32-go-bleu-garantie-1-an-691415.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/4196/1.jpg?2397,Iku,11
"Samsung Galaxy A04 6,5"" 3- 32 Go - NOIR + Oppo Enco Air2 - Garantie 1 an",689.90 TND,/samsung-galaxy-a04-65-3-32-go-noir-oppo-enco-air2-garantie-1-an-725029.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/0527/1.jpg?8149,Samsung,11
Oukitel WP20 Etanche+Robuste+6300 mAh 4Go/32Go- Cadeau KIT+GLASS+Oppo Enco Air 2- NOIR+VERT - Garantie 1 an,669.99 TND,/oukitel-wp20-etancherobuste6300-mah-4go32go-cadeau-kitglassoppo-enco-air-2-noirvert-garantie-1-an-709729.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/7907/1.jpg?2470,Oukitel,11
XIAOMI Redmi Note 12 Pro 8/128Go,"1,399.00 TND",/xiaomi-redmi-note-12-pro-8128go-745186.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/1547/1.jpg?2586,XIAOMI,11
"Samsung A34 - 6.6 "" -  6Go - 128GB - Awesome silver - 1 an Garantie","1,499.00 TND",/samsung-a34-6.6-6go-128gb-awesome-silver-1-an-garantie-741631.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/6147/1.jpg?6086,Samsung,11
Samsung A04E - 4G/DS - 3GB + 32GB - 13MP - Noir,479.00 TND,/samsung-a04e-4gds-3gb-32gb-13mp-noir-738973.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/9837/1.jpg?0110,Samsung,11
I-PLUS ALPHA3 - 4G/DS - 6 GB +128 GB - Rouge + BUDS,549.00 TND,/i-plus-alpha3-4gds-6-gb-128-gb-rouge-buds-739995.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/9937/1.jpg?3106,I-PLUS,11
Vivo SMARTPHONE VIVO Y35 / 8 GO / 128 GO / GOLD Garantie 1 an,909.00 TND,/vivo-smartphone-vivo-y35-8-go-128-go-gold-garantie-1-an-728977.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/9827/1.jpg?8530,Vivo,11
"Samsung A34 - 6.6 "" -  6Go - 128GB - Awesome Lime - 1 an Garantie","1,499.00 TND",/samsung-a34-6.6-6go-128gb-awesome-lime-1-an-garantie-741635.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/6147/1.jpg?6207,Samsung,11
"Samsung A34 - 6.6 "" -  8 Go - 128 GB - Awesome Lime - 1 an Garantie","1,599.00 TND",/samsung-a34-6.6-8-go-128-gb-awesome-lime-1-an-garantie-741625.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/6147/1.jpg?5906,Samsung,11
"Vivo Y02s - 6.51"" - 3 Go - 32 Go - Black - Garantie 1 an",485.00 TND,/vivo-y02s-6.51-3-go-32-go-black-garantie-1-an-727370.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/3727/1.jpg?0193,Vivo,11
"Samsung Galaxy A04e  6.5"" HD+ 3G+4G Ram Plus 64G - COOPER - Garantie 1 an",489.00 TND,/samsung-galaxy-a04e-6.5-hd-3g4g-ram-plus-64g-cooper-garantie-1-an-729663.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/6927/1.jpg?2768,Samsung,11
"Realme C55 -6.72""-8Go-256Go-Jaune-Garantie 1An",819.00 TND,/realme-c55-6.72-8go-256go-jaune-garantie-1an-742457.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/4247/1.jpg?7188,Realme,11
"Nokia T21 - 10.4"" - 4Go - 128GB - Gris - 1 an Garantie",799.00 TND,/nokia-t21-10.4-4go-128gb-gris-1-an-garantie-741629.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/6147/1.jpg?6086,Nokia,11
"Vivo Y02 - 6.51"" - 2 Go - 32 Go - Orchid Blue - Garantie 1 an",399.00 TND,/vivo-y02-6.51-2-go-32-go-orchid-blue-garantie-1-an-732391.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/3237/1.jpg?8307,Vivo,11
Realme Smartphone 10 4G RAM 8Go / ROM 256 GO,"1,099.00 TND",/realme-smartphone-10-4g-ram-8go-rom-256-go-745187.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/1547/1.jpg?2586,Realme,11
"XIAOMI Redmi 10C - 6.71""- 4Go - 64Go - Mint Green - Garantie 1 an",689.00 TND,/xiaomi-redmi-10c-6.71-4go-64go-mint-green-garantie-1-an-696508.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/5696/1.jpg?4713,XIAOMI,11
"Huawei Nova 10 SE - 6.6"" - 8 Go - 256 GB - Black - 1 an Garantie","1,599.00 TND",/huawei-nova-10-se-6.6-8-go-256-gb-black-1-an-garantie-741072.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/0147/1.jpg?5327,Huawei,12
TCL T774H - 20L DS/4G 4/128 GB LUNA BLUE,799.00 TND,/tcl-t774h-20l-ds4g-4128-gb-luna-blue-738944.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/9837/1.jpg?7111,TCL,12
"XIAOMI Redmi 10C - 6.71""- 4Go - 64Go + Anticasse - Gris - Garantie 1 an",649.00 TND,/xiaomi-redmi-10c-6.71-4go-64go-anticasse-gris-garantie-1-an-557145.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/1755/1.jpg?2789,XIAOMI,12
